,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,O_long,O_lat,D_long,D_lat
1357,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24100.06,-1.9800988336980967,43.3198569198302,-2.033693,43.256347
1358,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,15:30,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,-1.7587718214053587,43.341990258909625,-2.033693,43.256347
1359,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,-2.5126947235940253,43.06722633998341,-2.033693,43.256347
1360,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,06:00,22,Donostia/San Sebastian,2,2,3,Otros hogares con niños,1,4,1,1,2021,22824.77,-1.9309977143137078,43.317865170391,-2.033693,43.256347
1361,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,05:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,25646.66,-1.9754700051502934,43.324497070905075,-2.033693,43.256347
1362,Goierri                              ,Donostialdea,Ordizia,Lasarte-Oria,Coche conductor,18:00,99,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23615.67,-2.180292833561533,43.051582322755664,-2.033693,43.256347
1363,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,15:40,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,24461.92,-1.9012272768935257,43.312395584636455,-2.033693,43.256347
1364,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,14:40,22,Irun,1,2,1,Hogar de una persona,2,4,1,1,2021,20945.35,-1.8151945382282793,43.32968627849263,-2.033693,43.256347
1365,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,-1.906422334488706,43.313429912961055,-2.033693,43.256347
1366,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,16:15,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,-2.020378847894137,43.27348137639827,-2.033693,43.256347
1367,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche pasajero,15:30,99,Irun,1,3,2,2 adultos,2,5,1,1,2021,24211.81,-1.9577165957251608,43.31656321104719,-2.033693,43.256347
1368,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,21408.3,-1.8123224434259761,43.33507714538355,-2.033693,43.256347
1369,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,15:30,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,-2.000539720155063,43.28548877199639,-2.033693,43.256347
1370,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,14:45,99,Andoain,1,2,1,Hogar de una persona,2,4,1,1,2021,22419.97,-2.0186224193991302,43.218684354586635,-2.033693,43.256347
1371,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche pasajero,07:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,2,2021,23396.97,-1.794120203605091,43.371004524864716,-2.033693,43.256347
1372,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,18:30,23,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,6,1,1,2021,25438.709999999995,-1.791276666057461,43.356356970585004,-2.033693,43.256347
1373,Debabarrena,Donostialdea,Mutriku,Donostia/San Sebastian,Coche conductor,07:15,22,Mutriku,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26437.11,-2.391652989691527,43.30695531777676,-2.033693,43.256347
1374,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,14:00,23,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,24436.16,-1.9746885087334303,43.32515554504934,-2.033693,43.256347
1375,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,15:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,20413.445,-2.0035716471093408,43.30088455496066,-2.033693,43.256347
1376,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Autobús interurbano,16:20,22,Lasarte-Oria,1,2,1,Hogar de una persona,2,4,1,1,2021,22393.67,-2.0215849239546317,43.26941671205294,-2.033693,43.256347
1377,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,07:55,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,23077.76,-1.9342938259247748,43.32492579150167,-2.033693,43.256347
1378,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,3,1,1,2021,19712.325,-1.8079336040780596,43.330159797448026,-2.033693,43.256347
1379,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.4307883809589543,43.049371774516594,-2.033693,43.256347
1380,Donostialdea,Donostialdea,Lezo,Usurbil,Coche pasajero,05:15,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,23323.32,-1.8985879677691446,43.32260103782804,-2.033693,43.256347
1381,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,11:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,21602.285,-1.9638624858723996,43.3163405744469,-2.033693,43.256347
1382,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,-2.000539720155063,43.28548877199639,-2.033693,43.256347
1383,Donostialdea,Donostialdea,Oiartzun,Errenteria,Moto,17:30,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,22139.35,-1.8868983635969947,43.30305687001001,-2.033693,43.256347
1384,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,07:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,22231.4,-2.493296936290767,43.06258860442712,-2.033693,43.256347
1385,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,12:00,23,Irun,2,3,1,Otros hogares sin niños,2,3,1,1,2021,23997.435,-1.7954749043209768,43.33945740826407,-2.033693,43.256347
1386,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,05:30,22,Lasarte-Oria,1,3,2,2 adultos,1,5,1,1,2021,26042.910000000003,-2.0131485807327305,43.248138728824784,-2.033693,43.256347
1387,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,-1.9679976197613664,43.32249612831762,-2.033693,43.256347
1388,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,07:00,99,Irun,2,2,1,Otros hogares sin niños,1,5,1,1,2021,25523.66,-1.7987234489887969,43.334465236386876,-2.033693,43.256347
1389,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,24278.035,-2.4602965803637313,43.18798546887689,-2.033693,43.256347
1390,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,15:30,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,-1.7963911136343835,43.34386839902588,-2.033693,43.256347
1391,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,18:30,22,Pasaia,2,2,1,Otros hogares con niños,1,4,1,1,2021,23569.26,-1.8948991876766381,43.313091036434066,-2.033693,43.256347
1392,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25378.56,-2.4718177179838885,43.18068253006147,-2.033693,43.256347
1393,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Andando,07:30,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,26603.66,-1.9031002005584152,43.33133033278937,-2.033693,43.256347
1394,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,09:00,23,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26803.31,-2.0204538342318785,43.21783698324797,-2.033693,43.256347
1395,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,21:30,22,Donostia/San Sebastian,2,3,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,-1.9764703753786084,43.30469765647086,-2.033693,43.256347
1396,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.4335769715947433,43.12952542661767,-2.033693,43.256347
1397,Goierri                              ,Donostialdea,Ordizia,Donostia/San Sebastian,RENFE,18:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,1,2021,21665.65,-2.1743738687549663,43.05233981450124,-2.033693,43.256347
1398,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,05:00,23,Pasaia,2,2,1,Otros hogares sin niños,2,4,1,1,2021,23184.11,-1.9314329170509839,43.32543762447744,-2.033693,43.256347
1399,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,-2.493346349387069,43.05614786060366,-2.033693,43.256347
1400,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,EUSKOTREN,09:00,22,Zarautz,2,3,1,Otros hogares sin niños,2,3,1,1,2021,22253.085,-2.161270467227766,43.288625813243996,-2.033693,43.256347
1401,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Autobús interurbano,09:00,22,Zarautz,1,2,2,2 adultos,2,4,1,1,2021,24343.66,-2.1768401376007587,43.284725648556226,-2.033693,43.256347
1402,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,13:30,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,24051.47,-1.9358194408971834,43.32110935183437,-2.033693,43.256347
1403,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:20,22,Donostia/San Sebastian,2,2,1,1 adulto con niño(s),2,5,1,1,2021,23732.11,-2.0053826136379254,43.31510084531528,-2.033693,43.256347
1404,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,08:00,22,Usurbil,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.067581546088323,43.265935695495585,-2.033693,43.256347
1405,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,-2.0069741130313026,43.30702235069373,-2.033693,43.256347
1406,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,09:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25368.86,-2.0198383617150335,43.249745111175926,-2.033693,43.256347
1407,Debabarrena,Donostialdea,Elgoibar,Hernani,Coche conductor,16:30,22,Hernani,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25238.16,-2.4041974103018964,43.2276658788549,-2.033693,43.256347
1408,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:40,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,24591.56,-1.9899956268715406,43.28999225002998,-2.033693,43.256347
1409,Donostialdea,Donostialdea,Pasaia,Errenteria,Bicicleta,14:30,22,Errenteria,1,2,2,2 adultos,1,4,1,1,2021,23080.120000000003,-1.9131126876502382,43.32167781507897,-2.033693,43.256347
1410,Donostialdea,Donostialdea,Errenteria,Urnieta,RENFE,15:30,99,Errenteria,2,1,1,Otros hogares sin niños,2,3,1,2,2021,21602.285,-1.9006900299868468,43.31403530475979,-2.033693,43.256347
1411,Donostialdea,Donostialdea,Lezo,Usurbil,Coche pasajero,05:15,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,23323.32,-1.8775243822003251,43.32408249676369,-2.033693,43.256347
1412,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,21:00,23,Donostia/San Sebastian,1,3,2,2 adultos,1,5,1,1,2021,26650.31,-2.0241915641407684,43.27608262263733,-2.033693,43.256347
1413,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,19:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,-1.7912532508462884,43.34074592776972,-2.033693,43.256347
1414,Urola Kosta       ,Donostialdea,Zarautz,Pasaia,Coche conductor,07:55,22,Zarautz,2,3,2,Otros hogares con niños,2,4,1,1,2021,25707.16,-2.1792373947766657,43.288465402096556,-2.033693,43.256347
1415,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:30,22,Zarautz,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22790.15,-2.1613855605860963,43.28304825729747,-2.033693,43.256347
1416,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,15:10,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,22887.65,-2.016406865420151,43.30641745587417,-2.033693,43.256347
1417,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,17:00,22,Andoain,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25395.16,-1.9834385198286129,43.32035551549259,-2.033693,43.256347
1418,Donostialdea,Donostialdea,Hernani,Usurbil,Coche pasajero,17:05,99,Hernani,1,2,1,2 adultos,1,4,1,1,2021,23248.320000000003,-1.9587740652069032,43.267592454896814,-2.033693,43.256347
1419,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,-1.9022147872484712,43.31409899531831,-2.033693,43.256347
1420,Donostialdea,Donostialdea,Lezo,Hernani,Coche conductor,05:30,22,Lezo,2,2,1,Otros hogares sin niños,1,4,1,1,2021,21426.45,-1.8965317446338315,43.32088009482216,-2.033693,43.256347
1421,Donostialdea,Donostialdea,Oiartzun,Donostia/San Sebastian,Coche conductor,20:45,22,Oiartzun,1,2,1,Hogar de una persona,1,5,1,1,2021,24853.22,-1.8597855264328818,43.29752585110563,-2.033693,43.256347
1422,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Autobús interurbano,08:40,22,Hernani,2,2,1,2 adultos con niño(s),2,5,1,1,2021,20589.35,-1.9761503590947624,43.27369210298427,-2.033693,43.256347
1423,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,16:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,6,1,1,2021,19659.85,-2.0138626159478634,43.28004853371792,-2.033693,43.256347
1424,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,RENFE,17:30,22,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,24170.81,-2.07099523184171,43.13865320832742,-2.033693,43.256347
1425,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,21:30,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,-1.9349197368927646,43.322155745719826,-2.033693,43.256347
1426,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.4015262272136284,43.03361842126679,-2.033693,43.256347
1427,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,12:00,99,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,24419.96,-1.9715829239510612,43.32405509582963,-2.033693,43.256347
1428,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,24278.035,-2.469274497551819,43.18623086057043,-2.033693,43.256347
1429,Debabarrena,Donostialdea,Mutriku,Donostia/San Sebastian,Coche conductor,07:15,22,Mutriku,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26437.11,-2.3739120118723314,43.29101803722162,-2.033693,43.256347
1430,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,17:45,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,-2.0092883146925558,43.30320784149848,-2.033693,43.256347
1431,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,13:00,22,Pasaia,2,2,3,Otros hogares sin niños,2,5,1,2,2021,23675.06,-2.005812350412742,43.278181206803524,-2.033693,43.256347
1432,Urola Kosta       ,Donostialdea,Zarautz,Errenteria,Coche conductor,14:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,-2.176078492476663,43.28420683098235,-2.033693,43.256347
1433,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:20,22,Donostia/San Sebastian,2,2,1,1 adulto con niño(s),2,5,1,1,2021,23732.11,-1.9585921086879403,43.31373017118963,-2.033693,43.256347
1434,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.4335347026395104,43.127377109501396,-2.033693,43.256347
1435,Debabarrena,Donostialdea,Deba,Oiartzun,Coche pasajero,06:00,22,Deba,1,1,1,Hogar de una persona,1,4,1,2,2021,23828.22,-2.35524147267588,43.29298322030883,-2.033693,43.256347
1436,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,16:00,22,Donostia/San Sebastian,2,3,3,2 adultos con niño(s),1,5,1,1,2021,28185.41,-2.0197419957723537,43.25505899098321,-2.033693,43.256347
1437,Donostialdea,Donostialdea,Lezo,Usurbil,Coche pasajero,05:15,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,23323.32,-1.897201354922081,43.32199751022829,-2.033693,43.256347
1438,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,24278.035,-2.472506930208646,43.18610453776897,-2.033693,43.256347
1439,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,15:00,22,Errenteria,2,4,2,2 adultos con niño(s),2,5,1,1,2021,23351.76,-1.7543433633442853,43.33741126028796,-2.033693,43.256347
1440,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,15:55,21,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,23437.51,-1.9725233136415166,43.31679609928023,-2.033693,43.256347
1441,Urola Kosta       ,Donostialdea,Orio,Oiartzun,Coche conductor,06:30,23,Orio,1,3,1,2 adultos,1,3,1,1,2021,19849.075,-2.1248661156590787,43.2879096405416,-2.033693,43.256347
1442,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,00:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,2,2021,18861.625,-1.9721488993938536,43.3257799246184,-2.033693,43.256347
1443,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,06:15,23,Villabona,1,3,1,2 adultos,1,5,1,1,2021,26076.01,-2.0526061290168505,43.19008237413125,-2.033693,43.256347
1444,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,23502.77,-1.786284250827254,43.33966890677545,-2.033693,43.256347
1445,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,11:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,-2.12761146024622,43.283366333721894,-2.033693,43.256347
1446,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,12:40,22,Irun,1,1,1,2 adultos,1,5,1,1,2021,25930.01,-1.7866867569754212,43.332937294794036,-2.033693,43.256347
1447,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.423701770649583,43.1032120083211,-2.033693,43.256347
1448,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,14:30,22,Zarautz,1,2,2,2 adultos,1,4,1,1,2021,25326.11,-2.1756010893599025,43.28078502710875,-2.033693,43.256347
1449,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche pasajero,19:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,-1.7859764473699837,43.34729972675346,-2.033693,43.256347
1450,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,23,Hondarribia,2,4,1,Otros hogares sin niños,2,5,1,1,2021,22905.47,-1.8279348757338758,43.341004688832186,-2.033693,43.256347
1451,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:25,22,Irun,2,3,1,2 adultos con niño(s),2,5,1,1,2021,21784.57,-1.7793874414073025,43.33744645759776,-2.033693,43.256347
1452,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,15:00,22,Errenteria,1,2,1,2 adultos,2,4,1,1,2021,26060.01,-1.982823063437805,43.32092030089416,-2.033693,43.256347
1453,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,07:30,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,-1.8279348757338758,43.341004688832186,-2.033693,43.256347
1454,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,10:15,99,Azpeitia,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25600.56,-2.263761303944045,43.18058548355869,-2.033693,43.256347
1455,Donostialdea,Donostialdea,Errenteria,Lasarte-Oria,Coche conductor,14:30,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,27889.61,-1.8901881750287743,43.3085646981559,-2.033693,43.256347
1456,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,12:30,22,Urnieta,1,3,1,2 adultos,1,4,1,1,2021,24860.91,-1.9696697823456182,43.32417018778551,-2.033693,43.256347
1457,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,07:50,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,26057.11,-1.893264192094773,43.308335470272276,-2.033693,43.256347
1458,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,07:25,22,Lasarte-Oria,1,2,1,2 adultos,2,6,1,1,2021,20632.800000000003,-2.0224893697452697,43.268876679204325,-2.033693,43.256347
1459,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,07:20,22,Irun,2,3,2,2 adultos con niño(s),2,4,1,1,2021,22888.81,-1.7872288018304203,43.33236026515937,-2.033693,43.256347
1460,Goierri                              ,Donostialdea,Beasain,Hernani,Coche conductor,05:30,22,Hernani,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26804.31,-2.1885922282187047,43.05194222726538,-2.033693,43.256347
1461,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,18:00,22,Hernani,2,4,2,Otros hogares sin niños,1,6,1,1,2021,27651.46,-1.9387529674986919,43.314478071747885,-2.033693,43.256347
1462,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,07:00,22,Urnieta,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25255.56,-2.0074171810625328,43.31138144723928,-2.033693,43.256347
1463,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,13:30,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,24461.92,-2.0149897880028202,43.30089156192196,-2.033693,43.256347
1464,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,14:00,22,Lasarte-Oria,2,3,1,Otros hogares con niños,1,3,1,1,2021,23805.385,-2.015497453779006,43.27175844421788,-2.033693,43.256347
1465,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,07:20,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,-1.8900609543530957,43.31069832053335,-2.033693,43.256347
1466,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,05:05,22,Irun,2,2,1,2 adultos con niño(s),1,6,1,1,2021,24718.41,-1.7954224458623125,43.338388809007405,-2.033693,43.256347
1467,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,15:00,22,Donostia/San Sebastian,1,3,2,2 adultos,1,6,1,1,2021,26270.76,-2.003675448590044,43.30269241774,-2.033693,43.256347
1468,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,06:45,22,Zarautz,1,2,2,2 adultos,1,6,1,1,2021,26173.26,-2.16615308535219,43.284312520676444,-2.033693,43.256347
1469,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,14:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,-1.8948991876766381,43.313091036434066,-2.033693,43.256347
1470,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche pasajero,12:30,99,Pasaia,2,2,1,Otros hogares sin niños,2,5,1,2,2021,22079.87,-1.981270158209968,43.31559380379296,-2.033693,43.256347
1471,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,07:00,22,Irun,2,4,1,Otros hogares sin niños,1,3,1,1,2021,24289.785,-1.8136618611003432,43.33925409727435,-2.033693,43.256347
1472,Goierri                              ,Donostialdea,Beasain,Donostia/San Sebastian,Coche conductor,16:00,21,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,6,1,1,2021,28793.01,-2.205864797513883,43.0471650970977,-2.033693,43.256347
1473,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,06:00,22,Oiartzun,1,2,1,Hogar de una persona,1,5,1,1,2021,28815.56,-1.9850980047985822,43.31682159525639,-2.033693,43.256347
1474,Donostialdea,Donostialdea,Pasaia,Oiartzun,Autobús interurbano,06:30,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,2,2021,23269.735,-1.9191467074605288,43.31847603259178,-2.033693,43.256347
1475,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.414337488216189,43.142397524842046,-2.033693,43.256347
