stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_desc,stop_timezone,wheelchair_boarding,level_id,platform_code
989-61,,ArbÃ³s Musikaria/M. ArbÃ³s Z.10,43.321262,-1.965392,1.0,,0,,,,0,,
989-62,,ArbÃ³s Musikaria/Maestro ArbÃ³s,43.321204,-1.964974,1.0,,0,,,,0,,
989-63,,Renfe / Zubiaurre 27,43.32025,-1.961068,1.0,,0,,,,0,,
989-64,,Renfe Ategorrieta,43.320315,-1.960327,1.0,,0,,,,0,,
989-65,,Zarategi 8,43.318524,-1.958434,1.0,,0,,,,0,,
989-66,,Gaztelu,43.318352,-1.956291,1.0,,0,,,,0,,
989-67,,Lafont,43.317626,-1.953689,1.0,,0,,,,0,,
989-68,,Basotxiki,43.317164,-1.951416,1.0,,0,,,,0,,
989-69,,Julimasene,43.317376,-1.947083,1.0,,0,,,,0,,
989-290,,Molinao bidea 64,43.31327,-1.92296,1.0,,0,,,,0,,
989-170,,La Sirena,43.314632,-2.007728,1.0,,0,,,,0,,
989-291,,Londaitz,43.314022,-1.989537,1.0,,0,,,,0,,
989-171,,Igeldo 81,43.314708,-2.0124,1.0,,0,,,,0,,
989-292,,La Cumbre,43.310617,-1.990444,1.0,,0,,,,0,,
989-172,,Kristobal Balenziaga 2,43.318444,-2.016459,1.0,,0,,,,0,,
989-293,,Munto Alde,43.308256,-1.992197,1.0,,0,,,,0,,
989-173,,Tximistarri,43.318314,-2.02021,1.0,,0,,,,0,,
989-294,,Munto,43.307046,-1.992871,1.0,,0,,,,0,,
989-174,,Kristobal Balenziaga 42,43.315873,-2.023246,1.0,,0,,,,0,,
989-295,,Aiteko Jauregia/Palacio Aiete,43.304385,-1.992372,1.0,,0,,,,0,,
989-175,,Amezti 2,43.314305,-2.027414,1.0,,0,,,,0,,
989-296,,Bera Bera-Etxadi,43.302738,-1.99145,1.0,,0,,,,0,,
989-176,,Kamio Cb.74,43.312537,-2.030155,1.0,,0,,,,0,,
989-297,,Easo 27,43.31659,-1.983587,1.0,,0,,,,0,,
989-298,,Miraconcha,43.314335,-1.992319,1.0,,0,,,,0,,
989-177,,Kristobal Balenziaga 96,43.310228,-2.033978,1.0,,0,,,,0,,
989-299,,Miramar jauregi/Palacio Mirama,43.314297,-1.996179,1.0,,0,,,,0,,
989-178,,Igeldo Herria,43.308496,-2.037926,1.0,,0,,,,0,,
989-179,,Meteorologikoa Po.44,43.306299,-2.041043,1.0,,0,,,,0,,
989-70,,Zubiaurre 117,43.318444,-1.948705,1.0,,0,,,,0,,
989-71,,Zubiaurre 70,43.319773,-1.951161,1.0,,0,,,,0,,
989-72,,Zabaltoki,43.320106,-1.954189,1.0,,0,,,,0,,
989-73,,Zubiaurre 39,43.320229,-1.957788,1.0,,0,,,,0,,
989-74,,Ategorrieta 31,43.322213,-1.967991,1.0,,0,,,,0,,
989-75,,Galtzara Nagusia/ Gran VÃ­a 21,43.323763,-1.973132,1.0,,0,,,,0,,
989-76,,ColÃ³n 17,43.323167,-1.976941,1.0,,0,,,,0,,
989-77,,Askatasuna/Libertad 6,43.3205,-1.979822,1.0,,0,,,,0,,
989-78,,Elosegi 22,43.321547,-1.957149,1.0,,0,,,,0,,
989-79,,Boulevard 13,43.322315,-1.983418,1.0,,0,,,,0,,
989-180,,Camping,43.305337,-2.045571,1.0,,0,,,,0,,
989-181,,Meteorologikoa Po.47,43.306269,-2.040797,1.0,,0,,,,0,,
989-182,,Igeldo Herria Cb.105,43.308954,-2.035589,1.0,,0,,,,0,,
989-183,,Kristobal Balenziaga 93,43.3102,-2.033867,1.0,,0,,,,0,,
989-184,,Kamio,43.31235,-2.030393,1.0,,0,,,,0,,
989-185,,Amezti,43.314286,-2.027291,1.0,,0,,,,0,,
989-186,,Kristobal Balenziaga 42 Ii,43.315649,-2.023373,1.0,,0,,,,0,,
989-187,,Tximistarri Cb.23,43.318259,-2.0201,1.0,,0,,,,0,,
989-188,,Kristobal Balenziaga I,43.317938,-2.016282,1.0,,0,,,,0,,
989-189,,Igeldo 57,43.314292,-2.012247,1.0,,0,,,,0,,
989-80,,Askatasuna/ Libertad 15,43.319845,-1.981079,1.0,,0,,,,0,,
989-81,,Epaitegiak/Juzgados,43.319785,-1.974408,1.0,,0,,,,0,,
989-82,,Tabakalera,43.317305,-1.974968,1.0,,0,,,,0,,
989-83,,Egia 24,43.316337,-1.972443,1.0,,0,,,,0,,
989-84,,Ametzagaina 14,43.316375,-1.970655,1.0,,0,,,,0,,
989-85,,MarÃ­a Reina,43.317584,-1.967909,1.0,,0,,,,0,,
989-86,,Polloe A.58,43.318142,-1.965951,1.0,,0,,,,0,,
989-87,,Tolaregoia,43.315608,-1.964502,1.0,,0,,,,0,,
989-88,,Beharko,43.31371,-1.960748,1.0,,0,,,,0,,
989-89,,Galizia 18,43.313795,-1.958207,1.0,,0,,,,0,,
989-190,,IruÃ±a,43.314435,-2.004772,1.0,,0,,,,0,,
989-191,,Zuatzu-UlÃ­a,43.29762,-2.007499,1.0,,0,,,,0,,
989-192,,G.VÃ­a-G.Nagusia 27,43.32348,-1.972767,1.0,,0,,,,0,,
989-193,,Estaciones Renfe Bus Geltokiak,43.317963,-1.977028,1.0,,0,,,,0,,
989-194,,Bilbo/Bilbao,43.317205,-1.979902,1.0,,0,,,,0,,
989-195,,Ehunurteurrena/Centenario,43.312626,-1.980386,1.0,,0,,,,0,,
989-198,,Madrid 10,43.304745,-1.977139,1.0,,0,,,,0,,
989-199,,Anoeta,43.302792,-1.975187,1.0,,0,,,,0,,
989-90,,Galizia 28,43.312502,-1.95559,1.0,,0,,,,0,,
989-91,,Bustintxulo,43.311133,-1.952666,1.0,,0,,,,0,,
989-92,,Baratzategi 21,43.312626,-1.952456,1.0,,0,,,,0,,
989-93,,Txara Ii,43.314034,-1.95581,1.0,,0,,,,0,,
989-94,,Elosegi 43,43.321661,-1.95679,1.0,,0,,,,0,,
989-95,,Mons 77,43.316539,-1.955989,1.0,,0,,,,0,,
989-96,,Dbus Kotxerak,43.318474,-1.961851,1.0,,0,,,,0,,
989-97,,Virgen del Carmen 65,43.318905,-1.966592,1.0,,0,,,,0,,
989-98,,Virgen Carmen 43,43.317908,-1.968915,1.0,,0,,,,0,,
989-99,,Egia 17,43.316235,-1.972075,1.0,,0,,,,0,,
989-904,,Errondo-Centenario,43.31157,-1.981131,1.0,,0,,,,0,,
989-905,,Zuatzu Ii,43.298608,-2.005116,1.0,,0,,,,0,,
989-906,,Markotegi Parkea,43.291988,-2.003831,1.0,,0,,,,0,,
101114-118,,Amorebieta,43.218118,-2.730429,15.0,,0,,,,0,,
101114-4351,,Magdalena,43.171626,-2.632974,11.0,,0,,,,0,,
101114-2887,,Matiena - San Blas (dir Donostia),43.169491,-2.608234,11.0,,0,,,,0,,
101114-512,,San Andres,43.169887,-2.549389,11.0,,0,,,,0,,
101114-1553,,"Bizkaia Etorbidea, 11",43.185724,-2.50336,8.0,,0,,,,0,,
101114-6025,,"Gipuzkoa Etorbidea, 56",43.180516,-2.498407,8.0,,0,,,,0,,
101114-6029,,Unibertsitatea,43.178994,-2.490261,8.0,,0,,,,0,,
101114-997,,Otaola,43.181475,-2.483141,8.0,,0,,,,0,,
101114-850,,Unzaga,43.184004,-2.473054,8.0,,0,,,,0,,
101114-999,,Bidebarrieta,43.18564,-2.464598,8.0,,0,,,,0,,
101114-4417,,Urazandi,43.216303,-2.413642,8.0,,0,,,,0,,
101114-610,,IÃ±urritza,43.282929,-2.160891,3.0,,0,,,,0,,
101114-203,,Tolosa Hiribidea 77 - Unibertsitateak,43.307182,-2.008416,1.0,,0,,,,0,,
101114-2862,,Donostiako Autobus Geltokia,43.316563,-1.977533,1.0,,0,,,,0,,
101114-3943,,Miramon Pasealekua - Poliklinika I,43.29059,-1.980088,1.0,,0,,,,0,,
101114-1781,,Begiristain Doktorea 121 - Onkologikoa,43.291657,-1.973537,1.0,,0,,,,0,,
101114-350,,Begiristain Doktorea 115 - Ospitalea,43.292791,-1.970473,1.0,,0,,,,0,,
101114-260,,Antso Jakitunaren Hiribidea 33,43.308197,-1.97951,1.0,,0,,,,0,,
101114-2781,,"Askatasunaren Etorb./avda. De La Libertad, 34",43.319313,-1.982999,1.0,,0,,,,0,,
101114-420,,Zumalakarregi Etorb. 14,43.314481,-2.002872,1.0,,0,,,,0,,
101114-346,,Tolosa Hiribidea - Magisteritza,43.311295,-2.00925,1.0,,0,,,,0,,
101114-826,,Unibertsitatea,43.306859,-2.008607,1.0,,0,,,,0,,
101114-356,,Tolosa Hiribidea 112,43.304908,-2.006814,1.0,,0,,,,0,,
101114-6112,,Anibarko Portua 2,43.277481,-2.116697,3.0,,0,,,,0,,
101114-439,,"Orio-aita Lertxundi, 28",43.276636,-2.125053,3.0,,0,,,,0,,
101114-440,,Alto Orio 2,43.273086,-2.137747,3.0,,0,,,,0,,
101114-6113,,Talaimendi 2,43.281939,-2.150095,3.0,,0,,,,0,,
101114-422,,Nafarroa-iÃ±urritza,43.285816,-2.162897,3.0,,0,,,,0,,
101114-414,,Nafarroa Kalea- Gurutze Gorria,43.286069,-2.169192,3.0,,0,,,,0,,
101114-423,,Bixkonde 15- Erdigunea,43.286805,-2.175197,3.0,,0,,,,0,,
101114-1740,,Getaria Frontoia,43.302695,-2.203931,3.0,,0,,,,0,,
101114-1328,,Kaminero Etxea,43.310334,-2.228012,3.0,,0,,,,0,,
101114-6058,,Patxita Etxezarreta,43.294487,-2.256701,3.0,,0,,,,0,,
101114-1060,,Zumaia,43.295752,-2.257487,3.0,,0,,,,0,,
101114-4315,,Txankakoa,43.215573,-2.417035,8.0,,0,,,,0,,
101114-4316,,Urkizu,43.186929,-2.462962,8.0,,0,,,,0,,
101114-1124,,"San Juan Kalea, 07",43.185244,-2.472391,8.0,,0,,,,0,,
101114-7008,,Zumaiako Geltokia,43.291768,-2.251237,3.0,,0,,,,0,,
101114-6116,,Oikiako Bidegurutzea 2,43.282494,-2.232296,3.0,,0,,,,0,,
101114-4044,,Etxabe,43.265825,-2.234859,3.0,,0,,,,0,,
101114-4043,,Zubialde,43.260148,-2.236815,3.0,,0,,,,0,,
101114-5055,,Herriko Plaza,43.255654,-2.236711,3.0,,0,,,,0,,
101114-1736,,Olea Erreka,43.172059,-2.409329,8.0,,0,,,,0,,
101114-1552,,Zubi Nagusia,43.174092,-2.414132,8.0,,0,,,,0,,
101114-1554,,Baltegieta,43.177043,-2.415445,8.0,,0,,,,0,,
101114-4440,,Maltzaga,43.192956,-2.43736,8.0,,0,,,,0,,
101114-1003,,Zaturio Baserria,43.201104,-2.431672,8.0,,0,,,,0,,
101114-1005,,Sigma Olaso Hilerria-cementerio,43.20914,-2.421626,8.0,,0,,,,0,,
101114-6122,,Barrio Sigma 2,43.212368,-2.418875,8.0,,0,,,,0,,
101114-6022,,Mupen,43.217362,-2.411133,8.0,,0,,,,0,,
101114-1007,,Puente Meliton,43.221053,-2.405815,8.0,,0,,,,0,,
101114-1008,,San Antolin,43.227798,-2.40256,8.0,,0,,,,0,,
101114-1009,,Arriaga,43.229064,-2.400122,8.0,,0,,,,0,,
101114-1010,,Altzola,43.236058,-2.399647,8.0,,0,,,,0,,
101114-1011,,Plaza Auzoa,43.247273,-2.393575,8.0,,0,,,,0,,
101114-1012,,Zubia,43.250609,-2.389353,8.0,,0,,,,0,,
101114-1116,,Mendaroko Ospitalea,43.250833,-2.385643,8.0,,0,,,,0,,
101114-981,,Zubia,43.250475,-2.389564,8.0,,0,,,,0,,
101114-6040,,Santuaran,43.254659,-2.387132,8.0,,0,,,,0,,
101114-6579,,Sasiola,43.29071,-2.363621,8.0,,0,,,,0,,
101114-1737,,Artzabal,43.288691,-2.361571,8.0,,0,,,,0,,
101114-986,,Deba Salida,43.29494,-2.355132,8.0,,0,,,,0,,
101114-980,,Arzabal,43.289017,-2.361863,8.0,,0,,,,0,,
101114-1758,,Urazamendi,43.293423,-2.357503,8.0,,0,,,,0,,
101114-1117,,Mauleon,43.305616,-2.383896,8.0,,0,,,,0,,
101114-6079,,Eulogio Ulacia Plaza,43.307022,-2.387543,8.0,,0,,,,0,,
101114-6041,,Conservas La Mutrikuarra,43.308127,-2.397323,8.0,,0,,,,0,,
101114-907,,Saturraran,43.315341,-2.411371,8.0,,0,,,,0,,
101114-6043,,Ondarroa,43.322895,-2.421683,8.0,,0,,,,0,,
101114-2865,,Federico Garcia Lorca 2,43.316407,-1.977252,1.0,,0,,,,0,,
101114-205,,Tolosa Hiribidea 138,43.302238,-2.004219,1.0,,0,,,,0,,
101114-302,,AÃ±orga Hiribidea - AÃ±orga Txiki I,43.289462,-1.998215,1.0,,0,,,,0,,
101114-303,,AÃ±orga Hiribidea 36 - AÃ±orga I,43.285301,-2.000082,1.0,,0,,,,0,,
101114-359,,Errekalde Hiribidea 51 - Tren Geltokia,43.278778,-2.006906,1.0,,0,,,,0,,
101114-6052,,Urbil - Centro Comercial,43.276784,-2.025326,1.0,,0,,,,0,,
101114-6051,,Salida Urbil,43.275251,-2.027112,1.0,,0,,,,0,,
101114-430,,"Kalezar Auzoa 9, Eskailerak",43.270629,-2.045017,1.0,,0,,,,0,,
101114-450,,Usurbil Ayuntamiento,43.270376,-2.051367,1.0,,0,,,,0,,
101114-6050,,Atxegalde,43.273123,-2.053678,1.0,,0,,,,0,,
101114-449,,Galardi,43.271446,-2.06981,1.0,,0,,,,0,,
101114-433,,Aginaga Auzoa - Etxeberri,43.272795,-2.07414,1.0,,0,,,,0,,
101114-434,,Aginaga Surtidor,43.276753,-2.072514,1.0,,0,,,,0,,
101114-435,,Intxaurreta,43.279352,-2.083259,1.0,,0,,,,0,,
101114-436,,Sarikola,43.28106,-2.093007,1.0,,0,,,,0,,
101114-437,,Botaleku,43.276838,-2.097777,3.0,,0,,,,0,,
101114-438,,Oliden,43.276014,-2.110976,3.0,,0,,,,0,,
101114-6108,,Patxita Etxezarreta,43.294145,-2.255436,3.0,,0,,,,0,,
101114-1331,,Kaminero Etxea,43.309661,-2.22442,3.0,,0,,,,0,,
101114-1329,,Getaria-erdigunea,43.302688,-2.204277,3.0,,0,,,,0,,
101114-424,,Torre Luzeako Parkea 2- Erdigunea,43.286668,-2.174878,3.0,,0,,,,0,,
101114-425,,Nafarroa Kalea- Sanzenea,43.285981,-2.169489,3.0,,0,,,,0,,
101114-426,,Nafarroa 54-iÃ±urritza,43.285626,-2.161556,3.0,,0,,,,0,,
101114-6056,,Talaimendi,43.28184,-2.150097,3.0,,0,,,,0,,
101114-6044,,Zudugarai,43.272671,-2.137692,3.0,,0,,,,0,,
101114-761,,"Orio-aita Lertxundi, 25",43.276617,-2.124881,3.0,,0,,,,0,,
101114-442,,Anibarko Portua,43.277327,-2.11649,3.0,,0,,,,0,,
101114-982,,Plaza Auzoa,43.248605,-2.393488,8.0,,0,,,,0,,
101114-983,,Altzola,43.235999,-2.400275,8.0,,0,,,,0,,
101114-984,,Rodisa,43.229496,-2.399945,8.0,,0,,,,0,,
101114-985,,San Antolin,43.227926,-2.402817,8.0,,0,,,,0,,
101114-4274,,Leruntxiki,43.222524,-2.406515,8.0,,0,,,,0,,
101114-987,,Mupen,43.217533,-2.411156,8.0,,0,,,,0,,
101114-988,,Carrocerias Elgoibarresas,43.210474,-2.420087,8.0,,0,,,,0,,
101114-989,,Barrio Sigma,43.208397,-2.422606,8.0,,0,,,,0,,
101114-990,,Zaturio Baserria,43.200863,-2.432118,8.0,,0,,,,0,,
101114-991,,Maltzaga,43.193678,-2.437649,8.0,,0,,,,0,,
101114-992,,Apalategi,43.191153,-2.446151,8.0,,0,,,,0,,
101114-993,,Azitain,43.189864,-2.455331,8.0,,0,,,,0,,
101114-4441,,Errebal,43.185746,-2.467981,8.0,,0,,,,0,,
101114-6078,,Torrekua,43.18455,-2.480285,8.0,,0,,,,0,,
101114-1408,,Unibertsitatea,43.180165,-2.48816,8.0,,0,,,,0,,
101114-6125,,Avda. Gipuzkoa 23,43.179658,-2.497823,8.0,,0,,,,0,,
101114-6023,,"Gipuzkoa Etorbidea, 23",43.184506,-2.500577,8.0,,0,,,,0,,
101114-6027,,"Baldespina Markesa, 14",43.186231,-2.503885,8.0,,0,,,,0,,
101114-1756,,Polideport,43.187005,-2.507854,8.0,,0,,,,0,,
101114-6126,,T.v.a. 2,43.185225,-2.515067,8.0,,0,,,,0,,
101114-6127,,Ges 2,43.185938,-2.519516,8.0,,0,,,,0,,
101114-6128,,Urtiaga 2,43.187205,-2.52321,8.0,,0,,,,0,,
101114-6129,,Mallabarrena 2,43.187717,-2.52963,8.0,,0,,,,0,,
101114-908,,Saturraran,43.314972,-2.411375,8.0,,0,,,,0,,
101114-6123,,Conservas La Mutrikuarra 2,43.308017,-2.39683,8.0,,0,,,,0,,
101114-909,,Eulogio Ulacia Plaza,43.30681,-2.388273,8.0,,0,,,,0,,
101114-910,,Mauleon,43.305481,-2.383897,8.0,,0,,,,0,,
101114-6137,,Urazamendi 2,43.294393,-2.357061,8.0,,0,,,,0,,
101114-6124,,Santuaran 2,43.254659,-2.387268,8.0,,0,,,,0,,
101114-4442,,Malzaga,43.192803,-2.437312,8.0,,0,,,,0,,
101114-1455,,Sagar-erreka,43.177817,-2.420679,8.0,,0,,,,0,,
101114-6047,,Ezozia,43.177583,-2.41544,8.0,,0,,,,0,,
101114-4459,,EstaziÃ±o,43.174901,-2.412168,8.0,,0,,,,0,,
101114-2446,,Unzaga Lateral,43.184476,-2.473751,8.0,,0,,,,0,,
101114-4042,,Zubialde,43.260255,-2.236752,3.0,,0,,,,0,,
101114-4045,,Etxabe,43.265872,-2.235018,3.0,,0,,,,0,,
101114-6119,,Oikiako Bidegurutzea 2,43.282584,-2.232356,3.0,,0,,,,0,,
101114-1118,,Zumaiako Geltokia,43.29193,-2.25121,3.0,,0,,,,0,,
101114-443,,Oliden,43.275981,-2.109066,3.0,,0,,,,0,,
101114-444,,Botaleku,43.277142,-2.097489,3.0,,0,,,,0,,
101114-454,,Sarikola,43.280967,-2.092675,1.0,,0,,,,0,,
101114-445,,Intxaurreta,43.27993,-2.082277,1.0,,0,,,,0,,
101114-446,,Aginaga Surtidor,43.276619,-2.072652,1.0,,0,,,,0,,
101114-447,,Aginaga Auzoa 12 - Errazti,43.272376,-2.07454,1.0,,0,,,,0,,
101114-448,,"Aginaga Auzoa, 5 - Biona",43.271277,-2.070145,1.0,,0,,,,0,,
101114-431,,Usurbil Rotonda,43.271654,-2.053442,1.0,,0,,,,0,,
101114-451,,Ugalde Industrialdea - Eskailerak,43.270734,-2.044658,1.0,,0,,,,0,,
101114-1762,,Ent. Urbil,43.27374,-2.028381,1.0,,0,,,,0,,
101114-6110,,Urbil - Centro Comercial 2,43.274935,-2.021818,1.0,,0,,,,0,,
101114-375,,Errekalde Hiribidea - Tren Geltokia,43.278508,-2.007009,1.0,,0,,,,0,,
101114-342,,AÃ±orga Hiribidea 59 - AÃ±orga Ii,43.285716,-1.999139,1.0,,0,,,,0,,
101114-343,,AÃ±orga Hiribidea - AÃ±orga Txiki Ii,43.289485,-1.997733,1.0,,0,,,,0,,
101114-202,,Tolosa Hiribidea - Amerika Plaza,43.302351,-2.003736,1.0,,0,,,,0,,
101114-377,,Tolosa Hiribidea - Lorea,43.305021,-2.006343,1.0,,0,,,,0,,
101114-4038,,Tolosa Hiribidea 13 - Magisteritza,43.312275,-2.00699,1.0,,0,,,,0,,
101114-814,,Zumalakarregi Hirib. 11,43.314479,-2.002638,1.0,,0,,,,0,,
101114-4779,,Zubieta Plaza,43.315767,-1.987251,1.0,,0,,,,0,,
101114-4877,,"Askatasuna/libertad, 3",43.320399,-1.979614,1.0,,0,,,,0,,
101114-1048,,Aizarnazabal Plaza,43.252433,-2.235852,3.0,,0,,,,0,,
101114-4040,,Sebastopol-iraeta,43.254263,-2.259347,4.0,,0,,,,0,,
101114-1049,,Zestoa,43.238587,-2.255398,4.0,,0,,,,0,,
101114-6900,,Pagatza,43.137797,-2.492202,7.0,,0,,,,0,,
101114-6135,,Elgeta 2,43.137039,-2.487622,7.0,,0,,,,0,,
101114-6136,,Karabieta,43.148082,-2.480471,7.0,,0,,,,0,,
101114-1412,,Sostoatarren,43.182188,-2.473635,8.0,,0,,,,0,,
101114-1991,,Egogain 5,43.183985,-2.47485,8.0,,0,,,,0,,
101114-75,,Bizkaia Kalea,43.283904,-2.176161,3.0,,0,,,,0,,
101114-74,,Ibarrola,43.259536,-2.151282,3.0,,0,,,,0,,
101114-73,,Lukun,43.255221,-2.158364,3.0,,0,,,,0,,
101114-72,,Iturraran,43.249986,-2.159113,3.0,,0,,,,0,,
101114-71,,Laurgain,43.246702,-2.163223,3.0,,0,,,,0,,
101114-70,,Sarrola,43.242777,-2.166935,3.0,,0,,,,0,,
101114-69,,Arrospide,43.2392,-2.164287,3.0,,0,,,,0,,
101114-1027,,Aia,43.237412,-2.14766,3.0,,0,,,,0,,
101114-1020,,Etxenagusia,43.241228,-2.146178,3.0,,0,,,,0,,
101114-61,,Ostolaza,43.241546,-2.140557,3.0,,0,,,,0,,
101114-63,,Ilarramendi,43.232778,-2.137257,3.0,,0,,,,0,,
101114-1018,,San Pedro Bailara,43.23611,-2.123121,3.0,,0,,,,0,,
101114-66,,Errekondo,43.241041,-2.119121,3.0,,0,,,,0,,
101114-68,,MaÃ±arin-zelai,43.248747,-2.117803,3.0,,0,,,,0,,
101114-6114,,Santiago 2,43.267807,-2.119745,3.0,,0,,,,0,,
101114-4739,,Tren Geltokia,43.274006,-2.124967,3.0,,0,,,,0,,
101114-3940,,Begiristain Doktorea 218 - Onkologikoa,43.291553,-1.974081,1.0,,0,,,,0,,
101114-6024,,Avda. Gipuzkoa 16,43.183635,-2.499156,8.0,,0,,,,0,,
101114-998,,Escuela De Armeria,43.183523,-2.478152,8.0,,0,,,,0,,
101114-1000,,Azitain,43.189817,-2.454802,8.0,,0,,,,0,,
101114-1001,,Apalategi,43.191178,-2.447738,8.0,,0,,,,0,,
101114-1002,,Maltzaga,43.193614,-2.437551,8.0,,0,,,,0,,
101114-6115,,Tren Geltokia,43.273808,-2.125032,3.0,,0,,,,0,,
101114-813,,Eroski Zarautz,43.280835,-2.165245,3.0,,0,,,,0,,
101114-665,,Kiroldegia,43.280979,-2.168867,3.0,,0,,,,0,,
101114-6036,,Mallabarrena,43.187555,-2.529508,8.0,,0,,,,0,,
101114-6038,,Urtiaga,43.187269,-2.523542,8.0,,0,,,,0,,
101114-6034,,Ges,43.185784,-2.519418,8.0,,0,,,,0,,
101114-6030,,T.v.a.,43.185071,-2.514859,8.0,,0,,,,0,,
101114-6033,,"Zehar Kalea, 31",43.187099,-2.508899,8.0,,0,,,,0,,
101114-198,,Antso Jakitunaren Hiribidea 26,43.308804,-1.979845,1.0,,0,,,,0,,
101114-351,,Begiristain Doktorea - Ospitalea Ii,43.293044,-1.970568,1.0,,0,,,,0,,
101114-1411,,Ipurua,43.181851,-2.474906,8.0,,0,,,,0,,
101114-925,,Karebieta,43.148235,-2.480359,7.0,,0,,,,0,,
101114-4311,,Elgeta,43.137192,-2.487633,7.0,,0,,,,0,,
101114-4342,,Aparcamiento Arropain,43.360265,-2.50669,10.0,,0,,,,0,,
101114-4343,,Cruce Oleta .carretera Bi-3405. Direccion Ondarroa,43.34363,-2.50569,10.0,,0,,,,0,,
101114-4344,,Carretera Bi-3405.alto Milloi. Direccion Ondarroa,43.314025,-2.481834,10.0,,0,,,,0,,
101114-4345,,Carretera General. Direccion Deba,43.309138,-2.468546,10.0,,0,,,,0,,
101114-4346,,Poligono Industrial Gardotxa. DirecciÃ³n Deba,43.319018,-2.455671,10.0,,0,,,,0,,
101114-2012,,KamiÃ±aspi,43.32139,-2.432217,8.0,,0,,,,0,,
101114-911,,"Hondartza Kalea, 14-15",43.295766,-2.353188,8.0,,0,,,,0,,
101114-912,,Itziar,43.278376,-2.332384,8.0,,0,,,,0,,
101114-1062,,Narrondo,43.28497,-2.265199,3.0,,0,,,,0,,
101114-6138,,Arroabea,43.277873,-2.270658,4.0,,0,,,,0,,
101114-2165,,Mardari Auzoa,43.281661,-2.293118,8.0,,0,,,,0,,
101114-2167,,Elorriaga Auzoa Dir Deba,43.279174,-2.298668,8.0,,0,,,,0,,
101114-6121,,Itziar,43.277165,-2.330142,8.0,,0,,,,0,,
101114-1424,,Industrialdea,43.272489,-2.331068,8.0,,0,,,,0,,
101114-3338,,Mutxiarte 13,43.276494,-2.330876,8.0,,0,,,,0,,
101114-6008,,N-634 Jatetxea,43.278662,-2.330483,8.0,,0,,,,0,,
101114-1426,,Itziarko Kanpigna,43.287015,-2.339106,8.0,,0,,,,0,,
101114-903,,Itziar N-634,43.278891,-2.332686,8.0,,0,,,,0,,
101114-904,,Alameda,43.29598,-2.352742,8.0,,0,,,,0,,
101114-4337,,KamiÃ±aspi,43.321378,-2.433438,8.0,,0,,,,0,,
101114-4338,,Poligono Industrial Gardotxa. DirecciÃ³n Lekeitio,43.319387,-2.455495,10.0,,0,,,,0,,
101114-4339,,Carretera General. Direccion Lekeitio,43.309058,-2.468855,10.0,,0,,,,0,,
101114-4340,,Carretera Bi 3405. Alto Milloi. Direccion Lekeitio,43.313204,-2.481372,10.0,,0,,,,0,,
101114-4341,,Cruce Oleta. Carretera Bi-3405. Direccion Lekeitio,43.343665,-2.505467,10.0,,0,,,,0,,
101114-1425,,Itziarko Kanpigna,43.287205,-2.339387,8.0,,0,,,,0,,
101114-6120,,N-634 Jatetxea,43.277495,-2.328031,8.0,,0,,,,0,,
101114-2166,,Elorriaga Auzoa Dir Zumaia,43.279101,-2.298595,8.0,,0,,,,0,,
101114-4036,,Arroabea,43.276094,-2.272675,4.0,,0,,,,0,,
101114-6107,,Narrondo,43.284581,-2.263478,3.0,,0,,,,0,,
101114-1042,,Zestoa,43.24066,-2.257024,4.0,,0,,,,0,,
101114-1086,,Sebastopol-iraeta,43.253959,-2.259757,4.0,,0,,,,0,,
101114-1043,,Aizarnazabal,43.252264,-2.236162,3.0,,0,,,,0,,
101114-4350,,Magdalena,43.171779,-2.632961,11.0,,0,,,,0,,
101114-6007,,Itziar Centro,43.277283,-2.330251,8.0,,0,,,,0,,
101114-6032,,"Zehar Kalea, 1",43.18647,-2.504904,8.0,,0,,,,0,,
